 GRID IS READ
 METRIC IS CALCULATED
 INITIAL SOLUTION IS GENERATED
 HYDROSTATIC PRESSURE IS CALCULATED 
 CONVERGENCE HISTORY FILES ARE OPENED
     431 0.951E-05 0.257E-04 0.153E-04 0.000E+00
     432 0.951E-05 0.257E-04 0.114E-04 0.000E+00
     433 0.798E-05 0.178E-04 0.172E-04 0.000E+00
     434 0.877E-05 0.226E-04 0.160E-04 0.000E+00
     435 0.876E-05 0.176E-04 0.113E-04 0.000E+00
     436 0.794E-05 0.218E-04 0.113E-04 0.000E+00
     437 0.821E-05 0.221E-04 0.152E-04 0.000E+00
     438 0.876E-05 0.221E-04 0.141E-04 0.000E+00
     439 0.107E-04 0.265E-04 0.908E-05 0.000E+00
     440 0.115E-04 0.265E-04 0.121E-04 0.000E+00
     441 0.990E-05 0.158E-04 0.158E-04 0.000E+00
     442 0.990E-05 0.151E-04 0.113E-04 0.000E+00
     443 0.877E-05 0.205E-04 0.121E-04 0.000E+00
     444 0.104E-04 0.205E-04 0.932E-05 0.000E+00
     445 0.154E-04 0.213E-04 0.145E-04 0.000E+00
     446 0.154E-04 0.195E-04 0.133E-04 0.000E+00
     447 0.829E-05 0.189E-04 0.115E-04 0.000E+00
     448 0.776E-05 0.247E-04 0.115E-04 0.000E+00
     449 0.783E-05 0.224E-04 0.123E-04 0.000E+00
     450 0.771E-05 0.208E-04 0.102E-04 0.000E+00
     451 0.953E-05 0.244E-04 0.123E-04 0.000E+00
     452 0.953E-05 0.173E-04 0.824E-05 0.000E+00
     453 0.104E-04 0.226E-04 0.116E-04 0.000E+00
     454 0.807E-05 0.182E-04 0.131E-04 0.000E+00
     455 0.714E-05 0.223E-04 0.119E-04 0.000E+00
     456 0.883E-05 0.223E-04 0.111E-04 0.000E+00
     457 0.115E-04 0.201E-04 0.103E-04 0.000E+00
     458 0.115E-04 0.167E-04 0.939E-05 0.000E+00
     459 0.103E-04 0.165E-04 0.104E-04 0.000E+00
     460 0.825E-05 0.166E-04 0.868E-05 0.000E+00
     461 0.716E-05 0.199E-04 0.112E-04 0.000E+00
     462 0.825E-05 0.212E-04 0.136E-04 0.000E+00
     463 0.770E-05 0.245E-04 0.113E-04 0.000E+00
     464 0.988E-05 0.201E-04 0.132E-04 0.000E+00
     465 0.900E-05 0.224E-04 0.121E-04 0.000E+00
     466 0.120E-04 0.257E-04 0.118E-04 0.000E+00
     467 0.935E-05 0.162E-04 0.109E-04 0.000E+00
     468 0.861E-05 0.188E-04 0.130E-04 0.000E+00
     469 0.811E-05 0.230E-04 0.112E-04 0.000E+00
     470 0.112E-04 0.179E-04 0.882E-05 0.000E+00
     471 0.978E-05 0.188E-04 0.155E-04 0.000E+00
     472 0.102E-04 0.224E-04 0.113E-04 0.000E+00
     473 0.771E-05 0.180E-04 0.133E-04 0.000E+00
     474 0.887E-05 0.315E-04 0.834E-05 0.000E+00
     475 0.103E-04 0.199E-04 0.171E-04 0.000E+00
     476 0.105E-04 0.199E-04 0.877E-05 0.000E+00
     477 0.105E-04 0.200E-04 0.131E-04 0.000E+00
     478 0.978E-05 0.155E-04 0.986E-05 0.000E+00
     479 0.115E-04 0.283E-04 0.181E-04 0.000E+00
     480 0.115E-04 0.231E-04 0.121E-04 0.000E+00
     481 0.836E-05 0.271E-04 0.122E-04 0.000E+00
     482 0.112E-04 0.200E-04 0.998E-05 0.000E+00
     483 0.918E-05 0.284E-04 0.186E-04 0.000E+00
     484 0.102E-04 0.242E-04 0.861E-05 0.000E+00
     485 0.868E-05 0.154E-04 0.141E-04 0.000E+00
     486 0.978E-05 0.220E-04 0.889E-05 0.000E+00
     487 0.871E-05 0.201E-04 0.121E-04 0.000E+00
     488 0.105E-04 0.229E-04 0.865E-05 0.000E+00
     489 0.102E-04 0.223E-04 0.107E-04 0.000E+00
     490 0.852E-05 0.165E-04 0.128E-04 0.000E+00
     491 0.741E-05 0.174E-04 0.158E-04 0.000E+00
     492 0.890E-05 0.219E-04 0.106E-04 0.000E+00
     493 0.942E-05 0.192E-04 0.135E-04 0.000E+00
     494 0.121E-04 0.134E-04 0.100E-04 0.000E+00
     495 0.833E-05 0.220E-04 0.118E-04 0.000E+00
     496 0.937E-05 0.190E-04 0.114E-04 0.000E+00
     497 0.112E-04 0.168E-04 0.115E-04 0.000E+00
     498 0.964E-05 0.276E-04 0.809E-05 0.000E+00
     499 0.115E-04 0.328E-04 0.136E-04 0.000E+00
     500 0.946E-05 0.171E-04 0.117E-04 0.000E+00
     501 0.843E-05 0.189E-04 0.174E-04 0.000E+00
     502 0.855E-05 0.195E-04 0.993E-05 0.000E+00
     503 0.743E-05 0.186E-04 0.108E-04 0.000E+00
     504 0.102E-04 0.176E-04 0.943E-05 0.000E+00
     505 0.833E-05 0.152E-04 0.137E-04 0.000E+00
     506 0.973E-05 0.216E-04 0.137E-04 0.000E+00
     507 0.105E-04 0.220E-04 0.154E-04 0.000E+00
     508 0.104E-04 0.229E-04 0.154E-04 0.000E+00
     509 0.104E-04 0.270E-04 0.114E-04 0.000E+00
     510 0.109E-04 0.269E-04 0.105E-04 0.000E+00
     511 0.798E-05 0.223E-04 0.172E-04 0.000E+00
     512 0.116E-04 0.220E-04 0.117E-04 0.000E+00
     513 0.101E-04 0.191E-04 0.109E-04 0.000E+00
     514 0.118E-04 0.194E-04 0.103E-04 0.000E+00
     515 0.857E-05 0.218E-04 0.127E-04 0.000E+00
     516 0.851E-05 0.258E-04 0.861E-05 0.000E+00
     517 0.947E-05 0.275E-04 0.140E-04 0.000E+00
     518 0.899E-05 0.232E-04 0.976E-05 0.000E+00
     519 0.109E-04 0.214E-04 0.142E-04 0.000E+00
     520 0.925E-05 0.193E-04 0.105E-04 0.000E+00
     521 0.787E-05 0.220E-04 0.142E-04 0.000E+00
     522 0.821E-05 0.218E-04 0.109E-04 0.000E+00
     523 0.973E-05 0.225E-04 0.124E-04 0.000E+00
     524 0.973E-05 0.192E-04 0.135E-04 0.000E+00
     525 0.908E-05 0.228E-04 0.109E-04 0.000E+00
     526 0.105E-04 0.189E-04 0.994E-05 0.000E+00
     527 0.959E-05 0.356E-04 0.131E-04 0.000E+00
     528 0.879E-05 0.244E-04 0.116E-04 0.000E+00
     529 0.105E-04 0.199E-04 0.118E-04 0.000E+00
     530 0.930E-05 0.194E-04 0.958E-05 0.000E+00
     531 0.892E-05 0.239E-04 0.140E-04 0.000E+00
     532 0.878E-05 0.234E-04 0.122E-04 0.000E+00
     533 0.121E-04 0.217E-04 0.122E-04 0.000E+00
     534 0.990E-05 0.214E-04 0.927E-05 0.000E+00
     535 0.843E-05 0.283E-04 0.116E-04 0.000E+00
     536 0.771E-05 0.283E-04 0.103E-04 0.000E+00
     537 0.839E-05 0.183E-04 0.124E-04 0.000E+00
     538 0.889E-05 0.219E-04 0.871E-05 0.000E+00
     539 0.116E-04 0.226E-04 0.123E-04 0.000E+00
     540 0.116E-04 0.174E-04 0.106E-04 0.000E+00
     541 0.112E-04 0.165E-04 0.112E-04 0.000E+00
     542 0.112E-04 0.222E-04 0.184E-04 0.000E+00
     543 0.112E-04 0.249E-04 0.130E-04 0.000E+00
     544 0.946E-05 0.273E-04 0.163E-04 0.000E+00
     545 0.910E-05 0.250E-04 0.180E-04 0.000E+00
     546 0.915E-05 0.163E-04 0.115E-04 0.000E+00
     547 0.892E-05 0.215E-04 0.130E-04 0.000E+00
     548 0.103E-04 0.191E-04 0.952E-05 0.000E+00
     549 0.796E-05 0.193E-04 0.135E-04 0.000E+00
     550 0.930E-05 0.191E-04 0.104E-04 0.000E+00
     551 0.830E-05 0.244E-04 0.134E-04 0.000E+00
     552 0.956E-05 0.245E-04 0.763E-05 0.000E+00
     553 0.764E-05 0.240E-04 0.127E-04 0.000E+00
     554 0.115E-04 0.198E-04 0.808E-05 0.000E+00
     555 0.116E-04 0.225E-04 0.110E-04 0.000E+00
     556 0.116E-04 0.193E-04 0.178E-04 0.000E+00
     557 0.112E-04 0.232E-04 0.113E-04 0.000E+00
     558 0.978E-05 0.236E-04 0.164E-04 0.000E+00
     559 0.102E-04 0.199E-04 0.133E-04 0.000E+00
     560 0.102E-04 0.226E-04 0.105E-04 0.000E+00
     561 0.116E-04 0.185E-04 0.169E-04 0.000E+00
     562 0.116E-04 0.228E-04 0.125E-04 0.000E+00
     563 0.864E-05 0.228E-04 0.120E-04 0.000E+00
     564 0.881E-05 0.190E-04 0.103E-04 0.000E+00
     565 0.867E-05 0.195E-04 0.113E-04 0.000E+00
     566 0.990E-05 0.196E-04 0.108E-04 0.000E+00
     567 0.951E-05 0.214E-04 0.150E-04 0.000E+00
     568 0.883E-05 0.202E-04 0.121E-04 0.000E+00
     569 0.124E-04 0.248E-04 0.135E-04 0.000E+00
     570 0.124E-04 0.253E-04 0.875E-05 0.000E+00
     571 0.116E-04 0.263E-04 0.146E-04 0.000E+00
     572 0.124E-04 0.204E-04 0.114E-04 0.000E+00
     573 0.964E-05 0.217E-04 0.121E-04 0.000E+00
     574 0.855E-05 0.205E-04 0.121E-04 0.000E+00
     575 0.917E-05 0.245E-04 0.115E-04 0.000E+00
     576 0.917E-05 0.316E-04 0.115E-04 0.000E+00
     577 0.112E-04 0.192E-04 0.153E-04 0.000E+00
     578 0.844E-05 0.257E-04 0.131E-04 0.000E+00
     579 0.130E-04 0.196E-04 0.164E-04 0.000E+00
     580 0.130E-04 0.196E-04 0.107E-04 0.000E+00
     581 0.973E-05 0.175E-04 0.178E-04 0.000E+00
     582 0.938E-05 0.155E-04 0.162E-04 0.000E+00
     583 0.864E-05 0.198E-04 0.106E-04 0.000E+00
     584 0.844E-05 0.282E-04 0.103E-04 0.000E+00
     585 0.102E-04 0.198E-04 0.147E-04 0.000E+00
     586 0.102E-04 0.198E-04 0.116E-04 0.000E+00
     587 0.968E-05 0.220E-04 0.123E-04 0.000E+00
     588 0.947E-05 0.245E-04 0.141E-04 0.000E+00
     589 0.117E-04 0.257E-04 0.127E-04 0.000E+00
     590 0.973E-05 0.257E-04 0.161E-04 0.000E+00
     591 0.857E-05 0.221E-04 0.124E-04 0.000E+00
     592 0.937E-05 0.261E-04 0.118E-04 0.000E+00
     593 0.968E-05 0.209E-04 0.123E-04 0.000E+00
     594 0.937E-05 0.194E-04 0.986E-05 0.000E+00
     595 0.927E-05 0.205E-04 0.123E-04 0.000E+00
     596 0.892E-05 0.169E-04 0.964E-05 0.000E+00
     597 0.116E-04 0.362E-04 0.999E-05 0.000E+00
     598 0.154E-04 0.326E-04 0.104E-04 0.000E+00
     599 0.957E-05 0.341E-04 0.115E-04 0.000E+00
     600 0.973E-05 0.309E-04 0.109E-04 0.000E+00
     601 0.922E-05 0.290E-04 0.134E-04 0.000E+00
     602 0.910E-05 0.442E-04 0.133E-04 0.000E+00
     603 0.115E-04 0.313E-04 0.111E-04 0.000E+00
     604 0.115E-04 0.260E-04 0.112E-04 0.000E+00
     605 0.925E-05 0.290E-04 0.116E-04 0.000E+00
     606 0.123E-04 0.224E-04 0.884E-05 0.000E+00
     607 0.787E-05 0.228E-04 0.132E-04 0.000E+00
     608 0.875E-05 0.207E-04 0.108E-04 0.000E+00
     609 0.825E-05 0.188E-04 0.111E-04 0.000E+00
     610 0.973E-05 0.249E-04 0.909E-05 0.000E+00
     611 0.104E-04 0.127E-04 0.108E-04 0.000E+00
     612 0.100E-04 0.207E-04 0.130E-04 0.000E+00
     613 0.901E-05 0.303E-04 0.100E-04 0.000E+00
     614 0.877E-05 0.248E-04 0.115E-04 0.000E+00
     615 0.104E-04 0.255E-04 0.122E-04 0.000E+00
     616 0.877E-05 0.305E-04 0.160E-04 0.000E+00
     617 0.105E-04 0.241E-04 0.154E-04 0.000E+00
     618 0.105E-04 0.302E-04 0.145E-04 0.000E+00
     619 0.112E-04 0.196E-04 0.127E-04 0.000E+00
     620 0.112E-04 0.218E-04 0.106E-04 0.000E+00
     621 0.104E-04 0.141E-04 0.100E-04 0.000E+00
     622 0.124E-04 0.165E-04 0.106E-04 0.000E+00
     623 0.925E-05 0.185E-04 0.126E-04 0.000E+00
     624 0.877E-05 0.158E-04 0.896E-05 0.000E+00
     625 0.106E-04 0.274E-04 0.118E-04 0.000E+00
     626 0.877E-05 0.152E-04 0.105E-04 0.000E+00
     627 0.771E-05 0.182E-04 0.144E-04 0.000E+00
     628 0.104E-04 0.178E-04 0.124E-04 0.000E+00
     629 0.878E-05 0.244E-04 0.125E-04 0.000E+00
     630 0.851E-05 0.244E-04 0.112E-04 0.000E+00
     631 0.813E-05 0.220E-04 0.152E-04 0.000E+00
     632 0.925E-05 0.145E-04 0.115E-04 0.000E+00
     633 0.938E-05 0.192E-04 0.161E-04 0.000E+00
     634 0.951E-05 0.211E-04 0.116E-04 0.000E+00
     635 0.901E-05 0.244E-04 0.127E-04 0.000E+00
     636 0.820E-05 0.164E-04 0.960E-05 0.000E+00
     637 0.798E-05 0.227E-04 0.137E-04 0.000E+00
     638 0.945E-05 0.276E-04 0.904E-05 0.000E+00
     639 0.946E-05 0.238E-04 0.127E-04 0.000E+00
     640 0.112E-04 0.267E-04 0.839E-05 0.000E+00
     641 0.124E-04 0.256E-04 0.125E-04 0.000E+00
     642 0.854E-05 0.259E-04 0.101E-04 0.000E+00
     643 0.844E-05 0.188E-04 0.128E-04 0.000E+00
     644 0.904E-05 0.194E-04 0.972E-05 0.000E+00
     645 0.946E-05 0.199E-04 0.115E-04 0.000E+00
     646 0.985E-05 0.344E-04 0.119E-04 0.000E+00
     647 0.963E-05 0.258E-04 0.126E-04 0.000E+00
     648 0.116E-04 0.189E-04 0.945E-05 0.000E+00
     649 0.102E-04 0.349E-04 0.125E-04 0.000E+00
     650 0.102E-04 0.199E-04 0.118E-04 0.000E+00
     651 0.871E-05 0.184E-04 0.127E-04 0.000E+00
     652 0.826E-05 0.204E-04 0.896E-05 0.000E+00
     653 0.108E-04 0.202E-04 0.138E-04 0.000E+00
     654 0.143E-04 0.224E-04 0.101E-04 0.000E+00
     655 0.825E-05 0.216E-04 0.112E-04 0.000E+00
     656 0.858E-05 0.246E-04 0.841E-05 0.000E+00
     657 0.878E-05 0.219E-04 0.151E-04 0.000E+00
     658 0.878E-05 0.199E-04 0.973E-05 0.000E+00
     659 0.102E-04 0.236E-04 0.131E-04 0.000E+00
     660 0.916E-05 0.234E-04 0.112E-04 0.000E+00
     661 0.105E-04 0.261E-04 0.125E-04 0.000E+00
     662 0.113E-04 0.229E-04 0.119E-04 0.000E+00
     663 0.877E-05 0.245E-04 0.128E-04 0.000E+00
     664 0.825E-05 0.232E-04 0.932E-05 0.000E+00
     665 0.115E-04 0.219E-04 0.119E-04 0.000E+00
     666 0.115E-04 0.173E-04 0.807E-05 0.000E+00
     667 0.945E-05 0.179E-04 0.128E-04 0.000E+00
     668 0.108E-04 0.225E-04 0.923E-05 0.000E+00
     669 0.115E-04 0.252E-04 0.131E-04 0.000E+00
     670 0.115E-04 0.238E-04 0.990E-05 0.000E+00
     671 0.112E-04 0.232E-04 0.148E-04 0.000E+00
     672 0.112E-04 0.197E-04 0.111E-04 0.000E+00
     673 0.991E-05 0.222E-04 0.876E-05 0.000E+00
     674 0.891E-05 0.223E-04 0.107E-04 0.000E+00
     675 0.105E-04 0.252E-04 0.173E-04 0.000E+00
     676 0.103E-04 0.190E-04 0.101E-04 0.000E+00
     677 0.115E-04 0.223E-04 0.114E-04 0.000E+00
     678 0.117E-04 0.223E-04 0.120E-04 0.000E+00
     679 0.924E-05 0.181E-04 0.132E-04 0.000E+00
     680 0.895E-05 0.254E-04 0.989E-05 0.000E+00
     681 0.971E-05 0.231E-04 0.119E-04 0.000E+00
     682 0.924E-05 0.178E-04 0.951E-05 0.000E+00
     683 0.112E-04 0.165E-04 0.110E-04 0.000E+00
     684 0.953E-05 0.170E-04 0.959E-05 0.000E+00
     685 0.951E-05 0.161E-04 0.104E-04 0.000E+00
     686 0.857E-05 0.200E-04 0.107E-04 0.000E+00
     687 0.115E-04 0.186E-04 0.163E-04 0.000E+00
     688 0.115E-04 0.239E-04 0.117E-04 0.000E+00
     689 0.851E-05 0.231E-04 0.116E-04 0.000E+00
     690 0.104E-04 0.281E-04 0.103E-04 0.000E+00
     691 0.951E-05 0.255E-04 0.105E-04 0.000E+00
     692 0.925E-05 0.270E-04 0.892E-05 0.000E+00
     693 0.821E-05 0.195E-04 0.134E-04 0.000E+00
     694 0.821E-05 0.203E-04 0.195E-04 0.000E+00
     695 0.978E-05 0.268E-04 0.118E-04 0.000E+00
     696 0.857E-05 0.228E-04 0.110E-04 0.000E+00
     697 0.990E-05 0.203E-04 0.102E-04 0.000E+00
     698 0.950E-05 0.203E-04 0.114E-04 0.000E+00
     699 0.978E-05 0.231E-04 0.119E-04 0.000E+00
     700 0.946E-05 0.195E-04 0.101E-04 0.000E+00
     701 0.878E-05 0.193E-04 0.118E-04 0.000E+00
     702 0.918E-05 0.193E-04 0.822E-05 0.000E+00
     703 0.117E-04 0.226E-04 0.141E-04 0.000E+00
     704 0.108E-04 0.273E-04 0.107E-04 0.000E+00
     705 0.954E-05 0.226E-04 0.112E-04 0.000E+00
     706 0.116E-04 0.228E-04 0.916E-05 0.000E+00
     707 0.108E-04 0.254E-04 0.121E-04 0.000E+00
     708 0.925E-05 0.290E-04 0.904E-05 0.000E+00
     709 0.989E-05 0.225E-04 0.106E-04 0.000E+00
     710 0.109E-04 0.254E-04 0.991E-05 0.000E+00
     711 0.109E-04 0.225E-04 0.121E-04 0.000E+00
     712 0.103E-04 0.225E-04 0.110E-04 0.000E+00
     713 0.908E-05 0.244E-04 0.982E-05 0.000E+00
     714 0.801E-05 0.242E-04 0.111E-04 0.000E+00
     715 0.990E-05 0.195E-04 0.127E-04 0.000E+00
     716 0.864E-05 0.239E-04 0.103E-04 0.000E+00
     717 0.112E-04 0.161E-04 0.134E-04 0.000E+00
     718 0.149E-04 0.213E-04 0.106E-04 0.000E+00
     719 0.821E-05 0.269E-04 0.131E-04 0.000E+00
     720 0.898E-05 0.303E-04 0.131E-04 0.000E+00
     721 0.898E-05 0.266E-04 0.116E-04 0.000E+00
     722 0.943E-05 0.269E-04 0.105E-04 0.000E+00
     723 0.104E-04 0.243E-04 0.143E-04 0.000E+00
     724 0.104E-04 0.243E-04 0.121E-04 0.000E+00
     725 0.859E-05 0.203E-04 0.156E-04 0.000E+00
     726 0.951E-05 0.257E-04 0.156E-04 0.000E+00
     727 0.951E-05 0.311E-04 0.156E-04 0.000E+00
     728 0.946E-05 0.292E-04 0.134E-04 0.000E+00
     729 0.973E-05 0.246E-04 0.114E-04 0.000E+00
     730 0.104E-04 0.246E-04 0.113E-04 0.000E+00
     731 0.927E-05 0.197E-04 0.132E-04 0.000E+00
     732 0.927E-05 0.197E-04 0.113E-04 0.000E+00
     733 0.901E-05 0.273E-04 0.138E-04 0.000E+00
     734 0.964E-05 0.299E-04 0.152E-04 0.000E+00
     735 0.876E-05 0.210E-04 0.148E-04 0.000E+00
     736 0.815E-05 0.171E-04 0.156E-04 0.000E+00
     737 0.771E-05 0.155E-04 0.148E-04 0.000E+00
     738 0.874E-05 0.158E-04 0.111E-04 0.000E+00
     739 0.116E-04 0.155E-04 0.104E-04 0.000E+00
     740 0.124E-04 0.198E-04 0.113E-04 0.000E+00
     741 0.102E-04 0.196E-04 0.113E-04 0.000E+00
     742 0.102E-04 0.341E-04 0.189E-04 0.000E+00
     743 0.154E-04 0.217E-04 0.145E-04 0.000E+00
     744 0.154E-04 0.247E-04 0.755E-05 0.000E+00
     745 0.937E-05 0.141E-04 0.108E-04 0.000E+00
     746 0.112E-04 0.166E-04 0.131E-04 0.000E+00
     747 0.877E-05 0.176E-04 0.121E-04 0.000E+00
     748 0.964E-05 0.222E-04 0.859E-05 0.000E+00
     749 0.105E-04 0.245E-04 0.119E-04 0.000E+00
     750 0.112E-04 0.217E-04 0.112E-04 0.000E+00
     751 0.851E-05 0.258E-04 0.112E-04 0.000E+00
     752 0.115E-04 0.227E-04 0.152E-04 0.000E+00
     753 0.825E-05 0.191E-04 0.115E-04 0.000E+00
     754 0.890E-05 0.191E-04 0.996E-05 0.000E+00
     755 0.776E-05 0.181E-04 0.148E-04 0.000E+00
     756 0.107E-04 0.175E-04 0.102E-04 0.000E+00
     757 0.937E-05 0.161E-04 0.129E-04 0.000E+00
     758 0.103E-04 0.186E-04 0.147E-04 0.000E+00
     759 0.115E-04 0.220E-04 0.138E-04 0.000E+00
     760 0.115E-04 0.212E-04 0.999E-05 0.000E+00
     761 0.909E-05 0.201E-04 0.135E-04 0.000E+00
     762 0.821E-05 0.302E-04 0.955E-05 0.000E+00
     763 0.118E-04 0.220E-04 0.164E-04 0.000E+00
     764 0.104E-04 0.172E-04 0.115E-04 0.000E+00
     765 0.119E-04 0.200E-04 0.118E-04 0.000E+00
     766 0.953E-05 0.253E-04 0.110E-04 0.000E+00
     767 0.925E-05 0.186E-04 0.118E-04 0.000E+00
     768 0.853E-05 0.197E-04 0.143E-04 0.000E+00
     769 0.916E-05 0.179E-04 0.169E-04 0.000E+00
     770 0.814E-05 0.186E-04 0.118E-04 0.000E+00
     771 0.118E-04 0.245E-04 0.106E-04 0.000E+00
     772 0.925E-05 0.220E-04 0.833E-05 0.000E+00
     773 0.937E-05 0.236E-04 0.106E-04 0.000E+00
     774 0.857E-05 0.257E-04 0.104E-04 0.000E+00
     775 0.108E-04 0.201E-04 0.148E-04 0.000E+00
     776 0.108E-04 0.201E-04 0.137E-04 0.000E+00
     777 0.102E-04 0.168E-04 0.128E-04 0.000E+00
     778 0.104E-04 0.225E-04 0.845E-05 0.000E+00
     779 0.857E-05 0.180E-04 0.111E-04 0.000E+00
     780 0.950E-05 0.227E-04 0.143E-04 0.000E+00
     781 0.139E-04 0.214E-04 0.142E-04 0.000E+00
     782 0.912E-05 0.213E-04 0.149E-04 0.000E+00
     783 0.876E-05 0.208E-04 0.129E-04 0.000E+00
     784 0.897E-05 0.208E-04 0.184E-04 0.000E+00
     785 0.116E-04 0.202E-04 0.111E-04 0.000E+00
     786 0.116E-04 0.200E-04 0.115E-04 0.000E+00
     787 0.841E-05 0.261E-04 0.120E-04 0.000E+00
     788 0.822E-05 0.220E-04 0.184E-04 0.000E+00
     789 0.803E-05 0.215E-04 0.101E-04 0.000E+00
     790 0.873E-05 0.262E-04 0.118E-04 0.000E+00
     791 0.888E-05 0.166E-04 0.114E-04 0.000E+00
     792 0.819E-05 0.222E-04 0.930E-05 0.000E+00
     793 0.844E-05 0.219E-04 0.111E-04 0.000E+00
     794 0.113E-04 0.220E-04 0.927E-05 0.000E+00
     795 0.845E-05 0.216E-04 0.120E-04 0.000E+00
     796 0.876E-05 0.239E-04 0.169E-04 0.000E+00
     797 0.104E-04 0.241E-04 0.124E-04 0.000E+00
     798 0.798E-05 0.341E-04 0.772E-05 0.000E+00
     799 0.877E-05 0.182E-04 0.119E-04 0.000E+00
     800 0.964E-05 0.182E-04 0.865E-05 0.000E+00
     801 0.669E-05 0.203E-04 0.108E-04 0.000E+00
     802 0.848E-05 0.257E-04 0.115E-04 0.000E+00
     803 0.866E-05 0.197E-04 0.122E-04 0.000E+00
     804 0.875E-05 0.259E-04 0.107E-04 0.000E+00
     805 0.857E-05 0.234E-04 0.105E-04 0.000E+00
     806 0.108E-04 0.206E-04 0.948E-05 0.000E+00
     807 0.938E-05 0.224E-04 0.987E-05 0.000E+00
     808 0.951E-05 0.258E-04 0.987E-05 0.000E+00
     809 0.884E-05 0.200E-04 0.134E-04 0.000E+00
     810 0.857E-05 0.199E-04 0.893E-05 0.000E+00
     811 0.112E-04 0.180E-04 0.124E-04 0.000E+00
     812 0.102E-04 0.187E-04 0.930E-05 0.000E+00
     813 0.798E-05 0.185E-04 0.128E-04 0.000E+00
     814 0.103E-04 0.159E-04 0.947E-05 0.000E+00
     815 0.139E-04 0.215E-04 0.130E-04 0.000E+00
     816 0.825E-05 0.246E-04 0.123E-04 0.000E+00
     817 0.104E-04 0.178E-04 0.147E-04 0.000E+00
     818 0.805E-05 0.235E-04 0.153E-04 0.000E+00
     819 0.876E-05 0.177E-04 0.129E-04 0.000E+00
     820 0.100E-04 0.198E-04 0.102E-04 0.000E+00
     821 0.154E-04 0.213E-04 0.130E-04 0.000E+00
     822 0.154E-04 0.197E-04 0.108E-04 0.000E+00
     823 0.903E-05 0.214E-04 0.108E-04 0.000E+00
     824 0.879E-05 0.214E-04 0.860E-05 0.000E+00
     825 0.841E-05 0.140E-04 0.133E-04 0.000E+00
     826 0.979E-05 0.140E-04 0.938E-05 0.000E+00
     827 0.844E-05 0.195E-04 0.129E-04 0.000E+00
     828 0.855E-05 0.196E-04 0.121E-04 0.000E+00
     829 0.107E-04 0.249E-04 0.124E-04 0.000E+00
     830 0.105E-04 0.191E-04 0.980E-05 0.000E+00
     831 0.832E-05 0.171E-04 0.145E-04 0.000E+00
     832 0.925E-05 0.186E-04 0.951E-05 0.000E+00
     833 0.866E-05 0.212E-04 0.160E-04 0.000E+00
     834 0.851E-05 0.225E-04 0.122E-04 0.000E+00
     835 0.801E-05 0.245E-04 0.987E-05 0.000E+00
     836 0.801E-05 0.188E-04 0.991E-05 0.000E+00
     837 0.807E-05 0.221E-04 0.163E-04 0.000E+00
     838 0.826E-05 0.187E-04 0.127E-04 0.000E+00
     839 0.877E-05 0.160E-04 0.166E-04 0.000E+00
     840 0.877E-05 0.183E-04 0.137E-04 0.000E+00
     841 0.877E-05 0.215E-04 0.110E-04 0.000E+00
     842 0.877E-05 0.255E-04 0.118E-04 0.000E+00
     843 0.825E-05 0.191E-04 0.119E-04 0.000E+00
     844 0.825E-05 0.268E-04 0.107E-04 0.000E+00
     845 0.990E-05 0.201E-04 0.141E-04 0.000E+00
     846 0.994E-05 0.242E-04 0.100E-04 0.000E+00
     847 0.975E-05 0.216E-04 0.102E-04 0.000E+00
     848 0.875E-05 0.211E-04 0.102E-04 0.000E+00
     849 0.154E-04 0.204E-04 0.148E-04 0.000E+00
     850 0.154E-04 0.202E-04 0.133E-04 0.000E+00
     851 0.105E-04 0.210E-04 0.151E-04 0.000E+00
     852 0.105E-04 0.213E-04 0.140E-04 0.000E+00
     853 0.115E-04 0.216E-04 0.150E-04 0.000E+00
     854 0.112E-04 0.217E-04 0.106E-04 0.000E+00
     855 0.104E-04 0.285E-04 0.151E-04 0.000E+00
     856 0.103E-04 0.209E-04 0.107E-04 0.000E+00
     857 0.991E-05 0.257E-04 0.151E-04 0.000E+00
     858 0.926E-05 0.202E-04 0.891E-05 0.000E+00
     859 0.821E-05 0.214E-04 0.113E-04 0.000E+00
     860 0.821E-05 0.223E-04 0.181E-04 0.000E+00
     861 0.945E-05 0.225E-04 0.156E-04 0.000E+00
     862 0.938E-05 0.225E-04 0.133E-04 0.000E+00
     863 0.925E-05 0.246E-04 0.136E-04 0.000E+00
     864 0.925E-05 0.187E-04 0.814E-05 0.000E+00
     865 0.118E-04 0.320E-04 0.113E-04 0.000E+00
     866 0.964E-05 0.350E-04 0.151E-04 0.000E+00
     867 0.905E-05 0.372E-04 0.165E-04 0.000E+00
     868 0.105E-04 0.274E-04 0.130E-04 0.000E+00
     869 0.883E-05 0.358E-04 0.104E-04 0.000E+00
     870 0.892E-05 0.325E-04 0.923E-05 0.000E+00
     871 0.937E-05 0.230E-04 0.120E-04 0.000E+00
     872 0.100E-04 0.229E-04 0.104E-04 0.000E+00
     873 0.102E-04 0.240E-04 0.968E-05 0.000E+00
     874 0.102E-04 0.176E-04 0.884E-05 0.000E+00
     875 0.825E-05 0.150E-04 0.137E-04 0.000E+00
     876 0.851E-05 0.262E-04 0.133E-04 0.000E+00
     877 0.112E-04 0.204E-04 0.136E-04 0.000E+00
     878 0.112E-04 0.216E-04 0.813E-05 0.000E+00
