 GRID IS READ
 METRIC IS CALCULATED
 INITIAL SOLUTION IS GENERATED
 HYDROSTATIC PRESSURE IS CALCULATED 
 CONVERGENCE HISTORY FILES ARE OPENED
    1256 0.138E-01 0.450E-02 0.289E-02 0.000E+00
    1257 0.164E-01 0.419E-02 0.338E-02 0.000E+00
    1258 0.138E-01 0.448E-02 0.287E-02 0.000E+00
    1259 0.163E-01 0.417E-02 0.336E-02 0.000E+00
    1260 0.137E-01 0.447E-02 0.286E-02 0.000E+00
    1261 0.162E-01 0.415E-02 0.335E-02 0.000E+00
    1262 0.136E-01 0.445E-02 0.284E-02 0.000E+00
    1263 0.160E-01 0.413E-02 0.334E-02 0.000E+00
    1264 0.135E-01 0.444E-02 0.283E-02 0.000E+00
    1265 0.159E-01 0.412E-02 0.332E-02 0.000E+00
    1266 0.134E-01 0.441E-02 0.282E-02 0.000E+00
    1267 0.158E-01 0.410E-02 0.330E-02 0.000E+00
    1268 0.133E-01 0.438E-02 0.280E-02 0.000E+00
    1269 0.156E-01 0.407E-02 0.328E-02 0.000E+00
    1270 0.132E-01 0.435E-02 0.278E-02 0.000E+00
    1271 0.154E-01 0.405E-02 0.327E-02 0.000E+00
    1272 0.130E-01 0.433E-02 0.276E-02 0.000E+00
    1273 0.153E-01 0.401E-02 0.326E-02 0.000E+00
    1274 0.129E-01 0.430E-02 0.275E-02 0.000E+00
    1275 0.151E-01 0.398E-02 0.324E-02 0.000E+00
    1276 0.128E-01 0.427E-02 0.274E-02 0.000E+00
    1277 0.149E-01 0.396E-02 0.321E-02 0.000E+00
    1278 0.127E-01 0.424E-02 0.272E-02 0.000E+00
    1279 0.147E-01 0.393E-02 0.319E-02 0.000E+00
    1280 0.125E-01 0.421E-02 0.270E-02 0.000E+00
    1281 0.145E-01 0.390E-02 0.317E-02 0.000E+00
    1282 0.124E-01 0.418E-02 0.267E-02 0.000E+00
    1283 0.143E-01 0.387E-02 0.315E-02 0.000E+00
    1284 0.122E-01 0.415E-02 0.266E-02 0.000E+00
    1285 0.142E-01 0.384E-02 0.312E-02 0.000E+00
    1286 0.121E-01 0.413E-02 0.264E-02 0.000E+00
    1287 0.140E-01 0.381E-02 0.311E-02 0.000E+00
    1288 0.119E-01 0.410E-02 0.262E-02 0.000E+00
    1289 0.138E-01 0.378E-02 0.309E-02 0.000E+00
    1290 0.118E-01 0.407E-02 0.260E-02 0.000E+00
    1291 0.136E-01 0.376E-02 0.307E-02 0.000E+00
    1292 0.116E-01 0.403E-02 0.258E-02 0.000E+00
    1293 0.134E-01 0.373E-02 0.304E-02 0.000E+00
    1294 0.115E-01 0.400E-02 0.256E-02 0.000E+00
    1295 0.133E-01 0.370E-02 0.301E-02 0.000E+00
    1296 0.114E-01 0.397E-02 0.254E-02 0.000E+00
    1297 0.131E-01 0.366E-02 0.300E-02 0.000E+00
    1298 0.113E-01 0.393E-02 0.252E-02 0.000E+00
    1299 0.130E-01 0.362E-02 0.297E-02 0.000E+00
    1300 0.111E-01 0.390E-02 0.250E-02 0.000E+00
    1301 0.128E-01 0.359E-02 0.295E-02 0.000E+00
    1302 0.110E-01 0.385E-02 0.248E-02 0.000E+00
    1303 0.128E-01 0.356E-02 0.291E-02 0.000E+00
    1304 0.110E-01 0.382E-02 0.246E-02 0.000E+00
    1305 0.127E-01 0.352E-02 0.289E-02 0.000E+00
    1306 0.109E-01 0.379E-02 0.243E-02 0.000E+00
    1307 0.125E-01 0.349E-02 0.286E-02 0.000E+00
    1308 0.107E-01 0.376E-02 0.241E-02 0.000E+00
    1309 0.124E-01 0.346E-02 0.284E-02 0.000E+00
    1310 0.107E-01 0.374E-02 0.239E-02 0.000E+00
    1311 0.124E-01 0.342E-02 0.281E-02 0.000E+00
    1312 0.106E-01 0.370E-02 0.237E-02 0.000E+00
    1313 0.124E-01 0.340E-02 0.278E-02 0.000E+00
    1314 0.106E-01 0.367E-02 0.234E-02 0.000E+00
    1315 0.125E-01 0.337E-02 0.276E-02 0.000E+00
    1316 0.106E-01 0.363E-02 0.232E-02 0.000E+00
    1317 0.125E-01 0.334E-02 0.273E-02 0.000E+00
    1318 0.106E-01 0.360E-02 0.230E-02 0.000E+00
    1319 0.126E-01 0.330E-02 0.270E-02 0.000E+00
    1320 0.106E-01 0.357E-02 0.227E-02 0.000E+00
    1321 0.126E-01 0.327E-02 0.267E-02 0.000E+00
    1322 0.107E-01 0.353E-02 0.224E-02 0.000E+00
    1323 0.127E-01 0.323E-02 0.265E-02 0.000E+00
    1324 0.107E-01 0.349E-02 0.222E-02 0.000E+00
    1325 0.127E-01 0.320E-02 0.262E-02 0.000E+00
    1326 0.108E-01 0.345E-02 0.220E-02 0.000E+00
    1327 0.128E-01 0.317E-02 0.258E-02 0.000E+00
    1328 0.108E-01 0.342E-02 0.218E-02 0.000E+00
    1329 0.128E-01 0.314E-02 0.255E-02 0.000E+00
    1330 0.107E-01 0.340E-02 0.215E-02 0.000E+00
    1331 0.127E-01 0.311E-02 0.252E-02 0.000E+00
    1332 0.108E-01 0.337E-02 0.212E-02 0.000E+00
    1333 0.128E-01 0.308E-02 0.249E-02 0.000E+00
    1334 0.108E-01 0.334E-02 0.210E-02 0.000E+00
    1335 0.128E-01 0.306E-02 0.246E-02 0.000E+00
    1336 0.107E-01 0.331E-02 0.208E-02 0.000E+00
    1337 0.127E-01 0.303E-02 0.245E-02 0.000E+00
    1338 0.107E-01 0.327E-02 0.207E-02 0.000E+00
    1339 0.127E-01 0.300E-02 0.244E-02 0.000E+00
    1340 0.107E-01 0.324E-02 0.206E-02 0.000E+00
    1341 0.126E-01 0.297E-02 0.242E-02 0.000E+00
    1342 0.106E-01 0.321E-02 0.205E-02 0.000E+00
    1343 0.126E-01 0.293E-02 0.241E-02 0.000E+00
    1344 0.106E-01 0.318E-02 0.204E-02 0.000E+00
    1345 0.126E-01 0.290E-02 0.238E-02 0.000E+00
    1346 0.105E-01 0.314E-02 0.202E-02 0.000E+00
    1347 0.125E-01 0.287E-02 0.237E-02 0.000E+00
    1348 0.105E-01 0.309E-02 0.200E-02 0.000E+00
    1349 0.124E-01 0.284E-02 0.236E-02 0.000E+00
    1350 0.104E-01 0.307E-02 0.199E-02 0.000E+00
    1351 0.123E-01 0.281E-02 0.234E-02 0.000E+00
    1352 0.104E-01 0.304E-02 0.198E-02 0.000E+00
    1353 0.123E-01 0.278E-02 0.232E-02 0.000E+00
    1354 0.103E-01 0.301E-02 0.197E-02 0.000E+00
    1355 0.122E-01 0.275E-02 0.230E-02 0.000E+00
    1356 0.103E-01 0.298E-02 0.195E-02 0.000E+00
    1357 0.121E-01 0.273E-02 0.228E-02 0.000E+00
    1358 0.101E-01 0.295E-02 0.193E-02 0.000E+00
    1359 0.120E-01 0.270E-02 0.227E-02 0.000E+00
    1360 0.101E-01 0.292E-02 0.192E-02 0.000E+00
    1361 0.119E-01 0.267E-02 0.225E-02 0.000E+00
    1362 0.100E-01 0.289E-02 0.190E-02 0.000E+00
    1363 0.118E-01 0.264E-02 0.223E-02 0.000E+00
    1364 0.990E-02 0.285E-02 0.189E-02 0.000E+00
    1365 0.117E-01 0.260E-02 0.221E-02 0.000E+00
    1366 0.983E-02 0.282E-02 0.187E-02 0.000E+00
    1367 0.115E-01 0.257E-02 0.219E-02 0.000E+00
    1368 0.970E-02 0.278E-02 0.185E-02 0.000E+00
    1369 0.114E-01 0.254E-02 0.217E-02 0.000E+00
    1370 0.959E-02 0.274E-02 0.183E-02 0.000E+00
    1371 0.112E-01 0.250E-02 0.215E-02 0.000E+00
    1372 0.951E-02 0.272E-02 0.181E-02 0.000E+00
    1373 0.111E-01 0.247E-02 0.213E-02 0.000E+00
    1374 0.942E-02 0.269E-02 0.179E-02 0.000E+00
    1375 0.110E-01 0.244E-02 0.212E-02 0.000E+00
    1376 0.931E-02 0.266E-02 0.177E-02 0.000E+00
    1377 0.109E-01 0.241E-02 0.210E-02 0.000E+00
    1378 0.919E-02 0.262E-02 0.176E-02 0.000E+00
    1379 0.107E-01 0.238E-02 0.208E-02 0.000E+00
    1380 0.907E-02 0.259E-02 0.174E-02 0.000E+00
    1381 0.106E-01 0.235E-02 0.205E-02 0.000E+00
    1382 0.898E-02 0.255E-02 0.172E-02 0.000E+00
    1383 0.104E-01 0.231E-02 0.203E-02 0.000E+00
    1384 0.887E-02 0.251E-02 0.170E-02 0.000E+00
    1385 0.103E-01 0.228E-02 0.201E-02 0.000E+00
    1386 0.873E-02 0.247E-02 0.168E-02 0.000E+00
    1387 0.101E-01 0.225E-02 0.199E-02 0.000E+00
    1388 0.857E-02 0.244E-02 0.166E-02 0.000E+00
    1389 0.989E-02 0.221E-02 0.196E-02 0.000E+00
    1390 0.845E-02 0.242E-02 0.164E-02 0.000E+00
    1391 0.974E-02 0.218E-02 0.194E-02 0.000E+00
    1392 0.833E-02 0.239E-02 0.162E-02 0.000E+00
    1393 0.958E-02 0.215E-02 0.191E-02 0.000E+00
    1394 0.819E-02 0.236E-02 0.160E-02 0.000E+00
    1395 0.940E-02 0.213E-02 0.189E-02 0.000E+00
    1396 0.804E-02 0.233E-02 0.158E-02 0.000E+00
    1397 0.921E-02 0.211E-02 0.187E-02 0.000E+00
    1398 0.791E-02 0.230E-02 0.156E-02 0.000E+00
    1399 0.909E-02 0.208E-02 0.184E-02 0.000E+00
    1400 0.780E-02 0.228E-02 0.154E-02 0.000E+00
    1401 0.898E-02 0.206E-02 0.182E-02 0.000E+00
    1402 0.769E-02 0.225E-02 0.152E-02 0.000E+00
    1403 0.888E-02 0.203E-02 0.180E-02 0.000E+00
    1404 0.756E-02 0.222E-02 0.150E-02 0.000E+00
    1405 0.880E-02 0.200E-02 0.177E-02 0.000E+00
    1406 0.745E-02 0.219E-02 0.148E-02 0.000E+00
    1407 0.873E-02 0.198E-02 0.175E-02 0.000E+00
    1408 0.736E-02 0.216E-02 0.146E-02 0.000E+00
    1409 0.862E-02 0.195E-02 0.172E-02 0.000E+00
    1410 0.726E-02 0.213E-02 0.143E-02 0.000E+00
    1411 0.850E-02 0.192E-02 0.170E-02 0.000E+00
    1412 0.716E-02 0.210E-02 0.142E-02 0.000E+00
    1413 0.842E-02 0.189E-02 0.168E-02 0.000E+00
    1414 0.706E-02 0.208E-02 0.140E-02 0.000E+00
    1415 0.831E-02 0.186E-02 0.165E-02 0.000E+00
    1416 0.700E-02 0.205E-02 0.138E-02 0.000E+00
    1417 0.821E-02 0.184E-02 0.163E-02 0.000E+00
    1418 0.692E-02 0.202E-02 0.135E-02 0.000E+00
    1419 0.808E-02 0.181E-02 0.160E-02 0.000E+00
    1420 0.683E-02 0.199E-02 0.133E-02 0.000E+00
    1421 0.798E-02 0.179E-02 0.158E-02 0.000E+00
    1422 0.674E-02 0.197E-02 0.132E-02 0.000E+00
    1423 0.787E-02 0.176E-02 0.155E-02 0.000E+00
    1424 0.668E-02 0.194E-02 0.130E-02 0.000E+00
    1425 0.777E-02 0.173E-02 0.153E-02 0.000E+00
    1426 0.661E-02 0.191E-02 0.127E-02 0.000E+00
    1427 0.776E-02 0.171E-02 0.151E-02 0.000E+00
    1428 0.656E-02 0.188E-02 0.125E-02 0.000E+00
    1429 0.774E-02 0.168E-02 0.148E-02 0.000E+00
    1430 0.654E-02 0.185E-02 0.123E-02 0.000E+00
    1431 0.771E-02 0.166E-02 0.146E-02 0.000E+00
    1432 0.651E-02 0.183E-02 0.121E-02 0.000E+00
    1433 0.767E-02 0.163E-02 0.143E-02 0.000E+00
    1434 0.648E-02 0.180E-02 0.119E-02 0.000E+00
    1435 0.766E-02 0.160E-02 0.141E-02 0.000E+00
    1436 0.646E-02 0.178E-02 0.117E-02 0.000E+00
    1437 0.763E-02 0.159E-02 0.139E-02 0.000E+00
    1438 0.643E-02 0.175E-02 0.116E-02 0.000E+00
    1439 0.759E-02 0.158E-02 0.137E-02 0.000E+00
    1440 0.639E-02 0.173E-02 0.115E-02 0.000E+00
    1441 0.753E-02 0.157E-02 0.136E-02 0.000E+00
    1442 0.634E-02 0.170E-02 0.114E-02 0.000E+00
    1443 0.749E-02 0.156E-02 0.134E-02 0.000E+00
    1444 0.631E-02 0.168E-02 0.113E-02 0.000E+00
    1445 0.745E-02 0.154E-02 0.133E-02 0.000E+00
    1446 0.627E-02 0.166E-02 0.112E-02 0.000E+00
    1447 0.740E-02 0.153E-02 0.132E-02 0.000E+00
    1448 0.621E-02 0.165E-02 0.111E-02 0.000E+00
    1449 0.733E-02 0.151E-02 0.130E-02 0.000E+00
    1450 0.616E-02 0.164E-02 0.110E-02 0.000E+00
    1451 0.725E-02 0.150E-02 0.129E-02 0.000E+00
    1452 0.609E-02 0.162E-02 0.109E-02 0.000E+00
    1453 0.718E-02 0.149E-02 0.127E-02 0.000E+00
    1454 0.603E-02 0.161E-02 0.108E-02 0.000E+00
    1455 0.713E-02 0.148E-02 0.126E-02 0.000E+00
    1456 0.599E-02 0.160E-02 0.106E-02 0.000E+00
    1457 0.704E-02 0.146E-02 0.125E-02 0.000E+00
    1458 0.590E-02 0.158E-02 0.106E-02 0.000E+00
    1459 0.696E-02 0.145E-02 0.124E-02 0.000E+00
    1460 0.584E-02 0.157E-02 0.105E-02 0.000E+00
    1461 0.688E-02 0.144E-02 0.122E-02 0.000E+00
    1462 0.578E-02 0.156E-02 0.103E-02 0.000E+00
    1463 0.680E-02 0.143E-02 0.121E-02 0.000E+00
    1464 0.571E-02 0.155E-02 0.102E-02 0.000E+00
    1465 0.672E-02 0.141E-02 0.119E-02 0.000E+00
    1466 0.565E-02 0.153E-02 0.101E-02 0.000E+00
    1467 0.662E-02 0.140E-02 0.118E-02 0.000E+00
    1468 0.557E-02 0.152E-02 0.998E-03 0.000E+00
    1469 0.652E-02 0.139E-02 0.117E-02 0.000E+00
    1470 0.549E-02 0.150E-02 0.987E-03 0.000E+00
    1471 0.644E-02 0.138E-02 0.115E-02 0.000E+00
    1472 0.543E-02 0.149E-02 0.975E-03 0.000E+00
    1473 0.635E-02 0.136E-02 0.114E-02 0.000E+00
    1474 0.536E-02 0.148E-02 0.961E-03 0.000E+00
    1475 0.625E-02 0.135E-02 0.113E-02 0.000E+00
    1476 0.528E-02 0.146E-02 0.950E-03 0.000E+00
    1477 0.614E-02 0.134E-02 0.112E-02 0.000E+00
    1478 0.519E-02 0.145E-02 0.939E-03 0.000E+00
    1479 0.605E-02 0.133E-02 0.110E-02 0.000E+00
    1480 0.513E-02 0.144E-02 0.927E-03 0.000E+00
    1481 0.596E-02 0.131E-02 0.109E-02 0.000E+00
    1482 0.506E-02 0.142E-02 0.913E-03 0.000E+00
    1483 0.586E-02 0.130E-02 0.108E-02 0.000E+00
    1484 0.497E-02 0.141E-02 0.902E-03 0.000E+00
    1485 0.574E-02 0.129E-02 0.107E-02 0.000E+00
    1486 0.488E-02 0.139E-02 0.892E-03 0.000E+00
    1487 0.565E-02 0.127E-02 0.105E-02 0.000E+00
    1488 0.482E-02 0.138E-02 0.879E-03 0.000E+00
    1489 0.555E-02 0.126E-02 0.104E-02 0.000E+00
    1490 0.474E-02 0.136E-02 0.866E-03 0.000E+00
    1491 0.544E-02 0.124E-02 0.102E-02 0.000E+00
    1492 0.465E-02 0.135E-02 0.853E-03 0.000E+00
    1493 0.532E-02 0.123E-02 0.101E-02 0.000E+00
    1494 0.455E-02 0.133E-02 0.842E-03 0.000E+00
    1495 0.521E-02 0.121E-02 0.995E-03 0.000E+00
    1496 0.447E-02 0.131E-02 0.830E-03 0.000E+00
    1497 0.509E-02 0.120E-02 0.979E-03 0.000E+00
    1498 0.437E-02 0.130E-02 0.817E-03 0.000E+00
    1499 0.498E-02 0.120E-02 0.966E-03 0.000E+00
    1500 0.428E-02 0.129E-02 0.812E-03 0.000E+00
    1501 0.486E-02 0.119E-02 0.952E-03 0.000E+00
    1502 0.418E-02 0.127E-02 0.806E-03 0.000E+00
    1503 0.475E-02 0.119E-02 0.938E-03 0.000E+00
    1504 0.410E-02 0.126E-02 0.800E-03 0.000E+00
    1505 0.465E-02 0.118E-02 0.922E-03 0.000E+00
    1506 0.402E-02 0.125E-02 0.793E-03 0.000E+00
    1507 0.462E-02 0.118E-02 0.914E-03 0.000E+00
    1508 0.393E-02 0.124E-02 0.788E-03 0.000E+00
    1509 0.459E-02 0.117E-02 0.907E-03 0.000E+00
    1510 0.384E-02 0.123E-02 0.782E-03 0.000E+00
    1511 0.453E-02 0.116E-02 0.898E-03 0.000E+00
    1512 0.378E-02 0.123E-02 0.776E-03 0.000E+00
    1513 0.449E-02 0.116E-02 0.890E-03 0.000E+00
    1514 0.372E-02 0.122E-02 0.768E-03 0.000E+00
    1515 0.446E-02 0.115E-02 0.884E-03 0.000E+00
    1516 0.365E-02 0.121E-02 0.763E-03 0.000E+00
    1517 0.440E-02 0.115E-02 0.876E-03 0.000E+00
    1518 0.359E-02 0.121E-02 0.756E-03 0.000E+00
    1519 0.434E-02 0.114E-02 0.869E-03 0.000E+00
    1520 0.354E-02 0.120E-02 0.749E-03 0.000E+00
    1521 0.429E-02 0.113E-02 0.863E-03 0.000E+00
    1522 0.349E-02 0.120E-02 0.742E-03 0.000E+00
    1523 0.424E-02 0.113E-02 0.857E-03 0.000E+00
    1524 0.344E-02 0.119E-02 0.737E-03 0.000E+00
    1525 0.419E-02 0.112E-02 0.850E-03 0.000E+00
    1526 0.339E-02 0.118E-02 0.730E-03 0.000E+00
    1527 0.411E-02 0.112E-02 0.843E-03 0.000E+00
    1528 0.336E-02 0.118E-02 0.723E-03 0.000E+00
    1529 0.406E-02 0.111E-02 0.836E-03 0.000E+00
    1530 0.332E-02 0.117E-02 0.717E-03 0.000E+00
    1531 0.400E-02 0.110E-02 0.830E-03 0.000E+00
    1532 0.327E-02 0.116E-02 0.711E-03 0.000E+00
    1533 0.394E-02 0.109E-02 0.823E-03 0.000E+00
    1534 0.323E-02 0.115E-02 0.705E-03 0.000E+00
    1535 0.387E-02 0.109E-02 0.815E-03 0.000E+00
    1536 0.319E-02 0.115E-02 0.698E-03 0.000E+00
    1537 0.381E-02 0.108E-02 0.808E-03 0.000E+00
    1538 0.315E-02 0.114E-02 0.690E-03 0.000E+00
    1539 0.375E-02 0.108E-02 0.801E-03 0.000E+00
    1540 0.309E-02 0.113E-02 0.684E-03 0.000E+00
    1541 0.368E-02 0.107E-02 0.793E-03 0.000E+00
    1542 0.305E-02 0.113E-02 0.677E-03 0.000E+00
    1543 0.361E-02 0.106E-02 0.784E-03 0.000E+00
    1544 0.300E-02 0.112E-02 0.674E-03 0.000E+00
    1545 0.355E-02 0.105E-02 0.780E-03 0.000E+00
    1546 0.295E-02 0.111E-02 0.674E-03 0.000E+00
    1547 0.353E-02 0.105E-02 0.778E-03 0.000E+00
    1548 0.290E-02 0.110E-02 0.673E-03 0.000E+00
    1549 0.355E-02 0.104E-02 0.777E-03 0.000E+00
    1550 0.289E-02 0.109E-02 0.672E-03 0.000E+00
    1551 0.356E-02 0.103E-02 0.776E-03 0.000E+00
    1552 0.291E-02 0.108E-02 0.672E-03 0.000E+00
    1553 0.358E-02 0.102E-02 0.774E-03 0.000E+00
    1554 0.292E-02 0.108E-02 0.671E-03 0.000E+00
    1555 0.359E-02 0.102E-02 0.771E-03 0.000E+00
    1556 0.293E-02 0.107E-02 0.669E-03 0.000E+00
    1557 0.360E-02 0.101E-02 0.769E-03 0.000E+00
    1558 0.293E-02 0.106E-02 0.668E-03 0.000E+00
    1559 0.359E-02 0.100E-02 0.768E-03 0.000E+00
    1560 0.293E-02 0.105E-02 0.667E-03 0.000E+00
    1561 0.360E-02 0.995E-03 0.766E-03 0.000E+00
    1562 0.294E-02 0.105E-02 0.666E-03 0.000E+00
    1563 0.360E-02 0.987E-03 0.764E-03 0.000E+00
    1564 0.293E-02 0.104E-02 0.664E-03 0.000E+00
    1565 0.360E-02 0.979E-03 0.761E-03 0.000E+00
    1566 0.293E-02 0.103E-02 0.662E-03 0.000E+00
    1567 0.358E-02 0.971E-03 0.759E-03 0.000E+00
    1568 0.293E-02 0.102E-02 0.660E-03 0.000E+00
    1569 0.357E-02 0.963E-03 0.757E-03 0.000E+00
    1570 0.292E-02 0.101E-02 0.658E-03 0.000E+00
    1571 0.357E-02 0.954E-03 0.754E-03 0.000E+00
    1572 0.292E-02 0.101E-02 0.656E-03 0.000E+00
    1573 0.355E-02 0.949E-03 0.754E-03 0.000E+00
    1574 0.290E-02 0.100E-02 0.653E-03 0.000E+00
    1575 0.353E-02 0.947E-03 0.752E-03 0.000E+00
    1576 0.289E-02 0.100E-02 0.650E-03 0.000E+00
    1577 0.351E-02 0.944E-03 0.750E-03 0.000E+00
    1578 0.289E-02 0.100E-02 0.647E-03 0.000E+00
    1579 0.349E-02 0.944E-03 0.747E-03 0.000E+00
    1580 0.287E-02 0.100E-02 0.645E-03 0.000E+00
    1581 0.347E-02 0.942E-03 0.744E-03 0.000E+00
    1582 0.285E-02 0.997E-03 0.641E-03 0.000E+00
    1583 0.343E-02 0.939E-03 0.743E-03 0.000E+00
    1584 0.283E-02 0.992E-03 0.639E-03 0.000E+00
    1585 0.341E-02 0.935E-03 0.740E-03 0.000E+00
    1586 0.282E-02 0.990E-03 0.637E-03 0.000E+00
    1587 0.338E-02 0.930E-03 0.737E-03 0.000E+00
    1588 0.280E-02 0.986E-03 0.634E-03 0.000E+00
    1589 0.334E-02 0.925E-03 0.733E-03 0.000E+00
    1590 0.277E-02 0.981E-03 0.630E-03 0.000E+00
    1591 0.331E-02 0.921E-03 0.730E-03 0.000E+00
    1592 0.274E-02 0.975E-03 0.626E-03 0.000E+00
    1593 0.327E-02 0.918E-03 0.727E-03 0.000E+00
    1594 0.273E-02 0.970E-03 0.623E-03 0.000E+00
    1595 0.324E-02 0.916E-03 0.723E-03 0.000E+00
    1596 0.271E-02 0.965E-03 0.620E-03 0.000E+00
    1597 0.323E-02 0.913E-03 0.718E-03 0.000E+00
    1598 0.271E-02 0.962E-03 0.616E-03 0.000E+00
    1599 0.321E-02 0.913E-03 0.715E-03 0.000E+00
    1600 0.270E-02 0.961E-03 0.611E-03 0.000E+00
    1601 0.320E-02 0.912E-03 0.712E-03 0.000E+00
    1602 0.269E-02 0.961E-03 0.607E-03 0.000E+00
    1603 0.318E-02 0.913E-03 0.707E-03 0.000E+00
    1604 0.267E-02 0.961E-03 0.604E-03 0.000E+00
    1605 0.315E-02 0.912E-03 0.702E-03 0.000E+00
    1606 0.265E-02 0.960E-03 0.599E-03 0.000E+00
    1607 0.317E-02 0.912E-03 0.699E-03 0.000E+00
    1608 0.267E-02 0.958E-03 0.596E-03 0.000E+00
    1609 0.317E-02 0.911E-03 0.695E-03 0.000E+00
    1610 0.268E-02 0.957E-03 0.592E-03 0.000E+00
    1611 0.318E-02 0.910E-03 0.690E-03 0.000E+00
    1612 0.269E-02 0.958E-03 0.589E-03 0.000E+00
    1613 0.319E-02 0.909E-03 0.684E-03 0.000E+00
    1614 0.271E-02 0.958E-03 0.584E-03 0.000E+00
    1615 0.320E-02 0.909E-03 0.679E-03 0.000E+00
    1616 0.272E-02 0.957E-03 0.579E-03 0.000E+00
    1617 0.320E-02 0.909E-03 0.674E-03 0.000E+00
    1618 0.272E-02 0.958E-03 0.575E-03 0.000E+00
    1619 0.320E-02 0.908E-03 0.669E-03 0.000E+00
    1620 0.273E-02 0.957E-03 0.571E-03 0.000E+00
    1621 0.320E-02 0.908E-03 0.663E-03 0.000E+00
    1622 0.274E-02 0.957E-03 0.566E-03 0.000E+00
    1623 0.320E-02 0.908E-03 0.657E-03 0.000E+00
    1624 0.274E-02 0.955E-03 0.560E-03 0.000E+00
    1625 0.320E-02 0.907E-03 0.651E-03 0.000E+00
    1626 0.274E-02 0.953E-03 0.555E-03 0.000E+00
    1627 0.319E-02 0.905E-03 0.645E-03 0.000E+00
    1628 0.274E-02 0.953E-03 0.551E-03 0.000E+00
    1629 0.319E-02 0.903E-03 0.639E-03 0.000E+00
    1630 0.274E-02 0.952E-03 0.545E-03 0.000E+00
    1631 0.319E-02 0.901E-03 0.634E-03 0.000E+00
    1632 0.274E-02 0.950E-03 0.542E-03 0.000E+00
    1633 0.318E-02 0.900E-03 0.630E-03 0.000E+00
    1634 0.273E-02 0.948E-03 0.541E-03 0.000E+00
    1635 0.317E-02 0.898E-03 0.629E-03 0.000E+00
    1636 0.273E-02 0.945E-03 0.539E-03 0.000E+00
    1637 0.316E-02 0.895E-03 0.627E-03 0.000E+00
    1638 0.272E-02 0.941E-03 0.538E-03 0.000E+00
    1639 0.317E-02 0.891E-03 0.626E-03 0.000E+00
    1640 0.271E-02 0.936E-03 0.535E-03 0.000E+00
    1641 0.317E-02 0.887E-03 0.625E-03 0.000E+00
    1642 0.271E-02 0.933E-03 0.534E-03 0.000E+00
    1643 0.317E-02 0.882E-03 0.623E-03 0.000E+00
    1644 0.270E-02 0.930E-03 0.533E-03 0.000E+00
    1645 0.317E-02 0.878E-03 0.622E-03 0.000E+00
    1646 0.269E-02 0.925E-03 0.531E-03 0.000E+00
    1647 0.317E-02 0.874E-03 0.620E-03 0.000E+00
    1648 0.268E-02 0.921E-03 0.530E-03 0.000E+00
    1649 0.317E-02 0.870E-03 0.619E-03 0.000E+00
    1650 0.267E-02 0.915E-03 0.527E-03 0.000E+00
    1651 0.317E-02 0.864E-03 0.618E-03 0.000E+00
    1652 0.267E-02 0.909E-03 0.525E-03 0.000E+00
    1653 0.316E-02 0.859E-03 0.616E-03 0.000E+00
    1654 0.265E-02 0.902E-03 0.523E-03 0.000E+00
    1655 0.314E-02 0.853E-03 0.614E-03 0.000E+00
    1656 0.264E-02 0.897E-03 0.521E-03 0.000E+00
    1657 0.313E-02 0.846E-03 0.611E-03 0.000E+00
    1658 0.264E-02 0.892E-03 0.519E-03 0.000E+00
    1659 0.313E-02 0.839E-03 0.608E-03 0.000E+00
    1660 0.263E-02 0.886E-03 0.517E-03 0.000E+00
    1661 0.311E-02 0.834E-03 0.607E-03 0.000E+00
    1662 0.261E-02 0.880E-03 0.514E-03 0.000E+00
    1663 0.309E-02 0.828E-03 0.605E-03 0.000E+00
    1664 0.259E-02 0.875E-03 0.512E-03 0.000E+00
    1665 0.307E-02 0.823E-03 0.603E-03 0.000E+00
    1666 0.257E-02 0.869E-03 0.510E-03 0.000E+00
    1667 0.305E-02 0.818E-03 0.600E-03 0.000E+00
    1668 0.256E-02 0.862E-03 0.508E-03 0.000E+00
    1669 0.303E-02 0.812E-03 0.597E-03 0.000E+00
    1670 0.255E-02 0.856E-03 0.505E-03 0.000E+00
    1671 0.300E-02 0.806E-03 0.593E-03 0.000E+00
    1672 0.252E-02 0.852E-03 0.502E-03 0.000E+00
    1673 0.298E-02 0.799E-03 0.591E-03 0.000E+00
    1674 0.251E-02 0.846E-03 0.500E-03 0.000E+00
    1675 0.295E-02 0.794E-03 0.588E-03 0.000E+00
    1676 0.248E-02 0.840E-03 0.498E-03 0.000E+00
    1677 0.292E-02 0.789E-03 0.585E-03 0.000E+00
    1678 0.246E-02 0.834E-03 0.495E-03 0.000E+00
    1679 0.290E-02 0.784E-03 0.581E-03 0.000E+00
    1680 0.244E-02 0.827E-03 0.493E-03 0.000E+00
    1681 0.286E-02 0.778E-03 0.577E-03 0.000E+00
    1682 0.243E-02 0.820E-03 0.489E-03 0.000E+00
    1683 0.283E-02 0.772E-03 0.573E-03 0.000E+00
    1684 0.243E-02 0.814E-03 0.486E-03 0.000E+00
    1685 0.279E-02 0.765E-03 0.570E-03 0.000E+00
    1686 0.243E-02 0.809E-03 0.483E-03 0.000E+00
    1687 0.280E-02 0.759E-03 0.566E-03 0.000E+00
    1688 0.243E-02 0.804E-03 0.481E-03 0.000E+00
    1689 0.279E-02 0.754E-03 0.562E-03 0.000E+00
